Player Name,Year,Salary
Kyrylo Fesenko,2010,870000.0
Mario West,2010,446740.0
Glen Davis,2010,3000000.0
Aaron Gray,2010,1000497.0
JamesOn Curry,2010,26917.0
Carl Landry,2010,3000000.0
Coby Karl,2010,355215.0
Joel Anthony,2010,825497.0
Ramon Sessions,2010,3670667.0
Chris Richard,2010,43319.0
Marcin Gortat,2010,5854000.0
Josh McRoberts,2010,825497.0
Jamario Moon,2010,2750000.0
Dominic McGuire,2010,825497.0
CJ Watson,2010,1000497.0
Derrick Rose,2010,5184480.0
Michael Beasley,2010,4638600.0
OJ Mayo,2010,4165560.0
Russell Westbrook,2010,3755640.0
Kevin Love,2010,3401040.0
Marc Gasol,2010,3240000.0
Danilo Gallinari,2010,3089040.0
Eric Gordon,2010,2819880.0
Joe Alexander,2010,2583360.0
DJ Augustin,2010,2385480.0
Brook Lopez,2010,2225880.0
Jerryd Bayless,2010,2143080.0
Jason Thompson,2010,2035920.0
Brandon Rush,2010,1934160.0
Anthony Randolph,2010,1837560.0
Goran Dragic,2010,1836000.0
Robin Lopez,2010,1745520.0
Hamed Haddadi,2010,1627779.0
Marreese Speights,2010,1658280.0
Roy Hibbert,2010,1575360.0
JaVale McGee,2010,1496640.0
JJ Hickson,2010,1429200.0
Alexis Ajinca,2010,1372080.0
Roko Ukic,2010,303232.0
Ryan Anderson,2010,1317120.0
Courtney Lee,2010,1264440.0
Kosta Koufos,2010,1214040.0
Rudy Fernandez,2010,1165320.0
Nicolas Batum,2010,1118760.0
George Hill,2010,1081680.0
Darrell Arthur,2010,1050480.0
Donte Greene,2010,1044000.0
DJ White,2010,1036440.0
JR Giddens,2010,1028880.0
Joey Dorsey,2010,881000.0
Kyle Weaver,2010,870968.0
Luc Mbah a Moute,2010,736420.0
Will Bynum,2010,825497.0
Mario Chalmers,2010,773500.0
DeAndre Jordan,2010,736420.0
Henry Walker,2010,736420.0
Darnell Jackson,2010,736420.0
Chris Douglas-Roberts,2010,736000.0
Othello Hunter,2010,307564.0
Sonny Weems,2010,736420.0
Anthony Morrow,2010,736420.0
Bobby Brown,2010,736420.0
Nathan Jawai,2010,736420.0
Malik Hairston,2010,736420.0
Jawad Williams,2010,736420.0
Anthony Tolliver,2010,411529.0
Cartier Martin,2010,86638.0
Blake Griffin,2010,4983480.0
Hasheem Thabeet,2010,4458840.0
James Harden,2010,4054160.0
Tyreke Evans,2010,3610080.0
Jonny Flynn,2010,2969280.0
Stephen Curry,2010,2710560.0
Jordan Hill,2010,2483280.0
David Andersen,2010,2300000.0
DeMar DeRozan,2010,2282640.0
Brandon Jennings,2010,2168520.0
Terrence Williams,2010,2060040.0
Gerald Henderson,2010,1957080.0
Tyler Hansbrough,2010,1859160.0
Earl Clark,2010,1766280.0
Austin Daye,2010,1677840.0
James Johnson,2010,1594080.0
Jrue Holiday,2010,1514280.0
Ty Lawson,2010,1438690.0
Jeff Teague,2010,1373880.0
Eric Maynor,2010,1318920.0
Darren Collison,2010,1266120.0
Omri Casspi,2010,1167000.0
Serge Ibaka,2010,1120200.0
BJ Mullens,2010,1120200.0
Rodrigue Beaubois,2010,1075440.0
Taj Gibson,2010,1039800.0
DeMarre Carroll,2010,1009680.0
Wayne Ellington,2010,1003560.0
Toney Douglas,2010,996240.0
Louis Amundson,2010,855189.0
DeJuan Blair,2010,850000.0
Sam Young,2010,824200.0
Jermaine Taylor,2010,725000.0
Jodie Meeks,2010,650000.0
Chris Hunter,2010,632455.0
Marcus Thornton,2010,457888.0
Marcus Landry,2010,457588.0
Derrick Brown,2010,457588.0
Danny Green,2010,457588.0
Jonas Jerebko,2010,457588.0
DaJuan Summers,2010,457588.0
Chase Budinger,2010,457588.0
AJ Price,2010,457588.0
Taylor Griffin,2010,457588.0
Dante Cunningham,2010,457588.0
Jeff Ayres,2010,457588.0
Patrick Mills,2010,457588.0
Jon Brockman,2010,457588.0
Wesley Matthews,2010,457588.0
Lester Hudson,2010,392987.0
Sundiata Gaines,2010,269169.0
Garrett Temple,2010,180344.0
Antonio Anderson,2010,139968.0
Mike Harris,2010,64978.0
Cedric Jackson,2010,53834.0
Shaquille O'Neal,2011,1352181.0
Kevin Garnett,2011,18800000.0
Juwan Howard,2011,1352181.0
Rasheed Wallace,2011,6322320.0
Antonio McDyess,2011,4860000.0
Ray Allen,2011,10000000.0
Theo Ratliff,2011,1352181.0
Jason Kidd,2011,8610500.0
Steve Nash,2011,10310938.0
Marcus Camby,2011,11749832.0
Jermaine O'Neal,2011,5765000.0
Erick Dampier,2011,1129469.0
Jerry Stackhouse,2011,222712.0
Elton Brand,2011,15959099.0
Mike Bibby,2011,5564767.0
Derek Fisher,2011,3700000.0
Baron Davis,2011,13000000.0
Antawn Jamison,2011,13358905.0
Lamar Odom,2011,8200000.0
Vince Carter,2011,17300000.0
Jason Williams,2011,1877145.0
Richard Hamilton,2011,12500000.0
Andre Miller,2011,7269264.0
Dirk Nowitzki,2011,17278618.0
Shawn Marion,2011,7305500.0
Paul Pierce,2011,13876321.0
Jason Terry,2011,10650000.0
Corey Maggette,2011,9600000.0
Metta World Peace,2011,6322320.0
James Posey,2011,7148800.0
Jeff Foster,2011,6655000.0
Brian Skinner,2011,270436.0
Al Harrington,2011,5765000.0
Zydrunas Ilgauskas,2011,1352181.0
Kobe Bryant,2011,24806250.0
Grant Hill,2011,3324000.0
Tracy McGrady,2011,1352181.0
Tim Duncan,2011,18700000.0
Brad Miller,2011,4400000.0
Ben Wallace,2011,2080000.0
Rashard Lewis,2011,19573711.0
Kurt Thomas,2011,1352181.0
Kenyon Martin,2011,16545454.0
Tony Battie,2011,1352181.0
Mike Miller,2011,5000000.0
Joe Smith,2011,1352181.0
Chauncey Billups,2011,13150000.0
Jamal Crawford,2011,10800000.0
Joel Przybilla,2011,7405300.0
Keyon Dooling,2011,2000000.0
Predrag Stojakovic,2011,15532320.0
Etan Thomas,2011,1223166.0
Anthony Carter,2011,1352181.0
Hidayet Turkoglu,2011,10215850.0
Quentin Richardson,2011,2265000.0
Jamaal Magloire,2011,1229255.0
Morris Peterson,2011,6665000.0
DeShawn Stevenson,2011,4151786.0
Nazr Mohammed,2011,6883800.0
Earl Boykins,2011,1352181.0
Stephen Jackson,2011,8453250.0
Eduardo Najera,2011,3000000.0
Brian Cardinal,2011,1352181.0
Eddie House,2011,1352181.0
Michael Redd,2011,18300000.0
Kwame Brown,2011,1229255.0
Tyson Chandler,2011,12600000.0
Pau Gasol,2011,17823000.0
Eddy Curry,2011,11530592.0
Jason Richardson,2011,14444444.0
Shane Battier,2011,7354500.0
DeSagana Diop,2011,6478600.0
Joe Johnson,2011,16324500.0
Vladimir Radmanovic,2011,6883800.0
Richard Jefferson,2011,8400000.0
Troy Murphy,2011,11968253.0
Jason Collins,2011,1352181.0
Zach Randolph,2011,17666666.0
Brendan Haywood,2011,6900000.0
Andrei Kirilenko,2011,17823000.0
Gerald Wallace,2011,10500000.0
Samuel Dalembert,2011,13428129.0
Jamaal Tinsley,2011,5500000.0
Tony Parker,2011,13500000.0
Sean Marks,2011,1264687.0
Raja Bell,2011,3000000.0
Brian Scalabrine,2011,1229255.0
Gilbert Arenas,2011,17730694.0
Malik Allen,2011,1229255.0
Maurice Evans,2011,2500000.0
Earl Watson,2011,1229255.0
Carlos Arroyo,2011,1223166.0
Jarron Collins,2011,643551.0
Bobby Simmons,2011,71951.0
Chris Andersen,2011,4533300.0
Charlie Bell,2011,4447792.0
Yao Ming,2011,17686100.0
Mike Dunleavy,2011,10561984.0
Drew Gooden,2011,5760000.0
Nen<U+00A8><U+00BA>,2011,11360000.0
Chris Wilcox,2011,3000000.0
Amare Stoudemire,2011,16486611.0
Marko Jaric,2011,7625000.0
Caron Butler,2011,10561960.0
Jared Jeffries,2011,6883800.0
Melvin Ely,2011,1223166.0
Manu Ginobili,2011,11854584.0
Mehmet Okur,2011,9945000.0
Tayshaun Prince,2011,11148760.0
John Salmons,2011,8000000.0
Roger Mason,2011,1400000.0
Carlos Boozer,2011,14400000.0
Rasual Butler,2011,2400000.0
Dan Gadzuric,2011,7248325.0
Reggie Evans,2011,5080000.0
LeBron James,2011,14500000.0
Darko Milicic,2011,4325000.0
Carmelo Anthony,2011,17149243.0
Chris Bosh,2011,14500000.0
Dwyane Wade,2011,14200000.0
Chris Kaman,2011,11800000.0
Kirk Hinrich,2011,9000000.0
TJ Ford,2011,8500000.0
Nick Collison,2011,13250000.0
Mickael Pietrus,2011,5300000.0
Marcus Banks,2011,4847586.0
Luke Ridnour,2011,4000000.0
David West,2011,8287500.0
Aleksandar Pavlovic,2011,202295.0
Dahntay Jones,2011,2500000.0
Boris Diaw,2011,9000000.0
Travis Outlaw,2011,7000000.0
Brian Cook,2011,1146337.0
Kendrick Perkins,2011,4640208.0
Leandro Barbosa,2011,7100000.0
Josh Howard,2011,3000000.0
Jason Kapono,2011,6641440.0
Marquis Daniels,2011,2470000.0
Francisco Elson,2011,1146337.0
James Jones,2011,1069509.0
Luke Walton,2011,5260000.0
Udonis Haslem,2011,3500000.0
Keith Bogans,2011,1600000.0
Zaza Pachulia,2011,4251250.0
Kyle Korver,2011,5000000.0
Willie Green,2011,3976000.0
Darius Songaila,2011,4818000.0
Maurice Williams,2011,9300000.0
Steve Blake,2011,4000000.0
Matt Carroll,2011,4300000.0
Dwight Howard,2011,16647180.0
Emeka Okafor,2011,11495000.0
Ben Gordon,2011,10800000.0
Shaun Livingston,2011,3500000.0
Devin Harris,2011,8981000.0
Andres Nocioni,2011,6850000.0
Josh Childress,2011,6500000.0
Luol Deng,2011,11345000.0
Andre Iguodala,2011,12345250.0
Andris Biedrins,2011,9000000.0
Sebastian Telfair,2011,2700000.0
Kris Humphries,2011,3200000.0
Al Jefferson,2011,13000000.0
Josh Smith,2011,11600000.0
JR Smith,2011,6757851.0
Dorell Wright,2011,3500000.0
Jameer Nelson,2011,7800000.0
Delonte West,2011,1069509.0
Nenad Krstic,2011,5543116.0
Tony Allen,2011,3000000.0
Carlos Delfino,2011,3500000.0
Kevin Martin,2011,11100005.0
Sasha Vujacic,2011,5475113.0
Beno Udrih,2011,6478600.0
Didier Ilunga-Mbenga,2011,1069509.0
Anderson Varejao,2011,7281818.0
Matt Barnes,2011,1765000.0
Ronald Dupree,2011,58393.0
Quinton Ross,2011,1146337.0
Royal Ivey,2011,1200000.0
Chris Duhon,2011,3500000.0
Trevor Ariza,2011,6322320.0
Damien Wilkins,2011,748656.0
Matt Bonner,2011,3000000.0
Andrew Bogut,2011,11000000.0
Marvin Williams,2011,6712500.0
Deron Williams,2011,14940152.0
Chris Paul,2011,14940153.0
Raymond Felton,2011,7500000.0
Martell Webster,2011,4800000.0
Charlie Villanueva,2011,7020000.0
Fabricio Oberto,2011,992680.0
Jose Calderon,2011,9000000.0
Channing Frye,2011,5200000.0
Ike Diogu,2011,608772.0
Andrew Bynum,2011,13700000.0
Antoine Wright,2011,992680.0
Joey Graham,2011,992680.0
Danny Granger,2011,10973202.0
Hakim Warrick,2011,4250000.0
Nate Robinson,2011,4200000.0
Jarrett Jack,2011,4600000.0
Francisco Garcia,2011,5500000.0
Luther Head,2011,992680.0
Johan Petro,2011,3250000.0
Jason Maxiell,2011,5000000.0
Linas Kleiza,2011,4995000.0
David Lee,2011,10800000.0
Louis Williams,2011,5000000.0
Monta Ellis,2011,11000000.0
Ryan Gomes,2011,4000000.0
Josh Powell,2011,1069609.0
Amir Johnson,2011,5000000.0
Von Wafer,2011,915852.0
Earl Barron,2011,188558.0
Ersan Ilyasova,2011,2320500.0
Brandon Bass,2011,4000000.0
Ronnie Price,2011,1380000.0
CJ Miles,2011,3700000.0
Andray Blatche,2011,5900000.0
Stephen Graham,2011,992680.0
John Lucas,2011,208264.0
Andrea Bargnani,2011,8500000.0
Anthony Parker,2011,2855700.0
LaMarcus Aldridge,2011,11244000.0
Tyrus Thomas,2011,6611570.0
Shelden Williams,2011,915852.0
Brandon Roy,2011,13520500.0
Randy Foye,2011,4250000.0
Rudy Gay,2011,13603750.0
JJ Redick,2011,7250000.0
Hilton Armstrong,2011,992680.0
Thabo Sefolosha,2011,3250000.0
Ronnie Brewer,2011,4790000.0
Rodney Carney,2011,651872.0
Shawne Williams,2011,885210.0
Renaldo Balkman,2011,1675000.0
Rajon Rondo,2011,9090911.0
Kyle Lowry,2011,5750000.0
Shannon Brown,2011,2200000.0
Jordan Farmar,2011,3750000.0
Maurice Ager,2011,83305.0
Ime Udoka,2011,264232.0
Solomon Jones,2011,1500000.0
Chuck Hayes,2011,1972500.0
Ronny Turiaf,2011,4000000.0
Paul Millsap,2011,7600000.0
Steve Novak,2011,734945.0
Leon Powe,2011,915852.0
Ryan Hollins,2011,2333333.0
Daniel Gibson,2011,4015334.0
Pops Mensah-Bonsu,2011,364461.0
Jose Juan Barea,2011,1815000.0
Chris Quinn,2011,861978.0
Craig Smith,2011,2300000.0
Kelenna Azubuike,2011,3300000.0
Greg Oden,2011,6760524.0
Kevin Durant,2011,6053663.0
Al Horford,2011,5444857.0
Mike Conley,2011,4913007.0
Jeff Green,2011,4455988.0
Luis Scola,2011,7775378.0
Yi Jianlian,2011,4050499.0
Corey Brewer,2011,3703472.0
Brandan Wright,2011,3398072.0
Joakim Noah,2011,3128536.0
Spencer Hawes,2011,2974320.0
Acie Law,2011,859087.0
Thaddeus Young,2011,2901241.0
Julian Wright,2011,2858057.0
Al Thornton,2011,2814196.0
Rodney Stuckey,2011,2767126.0
Nick Young,2011,2630503.0
Marco Belinelli,2011,2380270.0
Jason Smith,2011,2187913.0
Daequan Cook,2011,2169857.0
Jared Dudley,2011,2151068.0
Wilson Chandler,2011,2130482.0
Aaron Brooks,2011,2016692.0
Arron Afflalo,2011,1959577.0
Ian Mahinmi,2011,762196.0
Kyrylo Fesenko,2011,1087500.0
Glen Davis,2011,3300000.0
Aaron Gray,2011,1028840.0
Carl Landry,2011,3000000.0
Joel Anthony,2011,3300000.0
Ramon Sessions,2011,3964320.0
Marcin Gortat,2011,6322320.0
Josh McRoberts,2011,885120.0
Jamario Moon,2011,3000000.0
Dominic McGuire,2011,884120.0
CJ Watson,2011,3100000.0
Derrick Rose,2011,5546160.0
Michael Beasley,2011,4962240.0
OJ Mayo,2011,4456200.0
Russell Westbrook,2011,4017720.0
Kevin Love,2011,3638280.0
Marc Gasol,2011,3480000.0
Danilo Gallinari,2011,3304560.0
Eric Gordon,2011,3016680.0
Joe Alexander,2011,90465.0
DJ Augustin,2011,2540400.0
Brook Lopez,2011,2413320.0
Jerryd Bayless,2011,2292600.0
Jason Thompson,2011,2178000.0
Brandon Rush,2011,2069049.0
Anthony Randolph,2011,1965720.0
Goran Dragic,2011,1972000.0
Robin Lopez,2011,1867320.0
Hamed Haddadi,2011,1600000.0
Marreese Speights,2011,1773960.0
Roy Hibbert,2011,1685280.0
JaVale McGee,2011,1601040.0
JJ Hickson,2011,1528920.0
Alexis Ajinca,2011,1467840.0
Ryan Anderson,2011,1409040.0
Courtney Lee,2011,1409040.0
Kosta Koufos,2011,1352640.0
Rudy Fernandez,2011,1246680.0
Nicolas Batum,2011,1196760.0
George Hill,2011,1157160.0
Darrell Arthur,2011,1123680.0
Donte Greene,2011,1116840.0
DJ White,2011,1108680.0
Joey Dorsey,2011,854389.0
Luc Mbah a Moute,2011,854389.0
Will Bynum,2011,3250000.0
Mario Chalmers,2011,854389.0
DeAndre Jordan,2011,854389.0
Henry Walker,2011,854389.0
Darnell Jackson,2011,854389.0
Chris Douglas-Roberts,2011,854389.0
Sonny Weems,2011,854389.0
Anthony Morrow,2011,4000000.0
Jawad Williams,2011,321652.0
Anthony Tolliver,2011,2200000.0
Cartier Martin,2011,854389.0
Trey Johnson,2011,89670.0
Blake Griffin,2011,5357280.0
Hasheem Thabeet,2011,4793280.0
James Harden,2011,4304520.0
Tyreke Evans,2011,3880920.0
Jonny Flynn,2011,3192000.0
Stephen Curry,2011,2913840.0
Jordan Hill,2011,2669520.0
David Andersen,2011,2500000.0
DeMar DeRozan,2011,2453880.0
Brandon Jennings,2011,2331120.0
Terrence Williams,2011,2214480.0
Gerald Henderson,2011,2103840.0
Tyler Hansbrough,2011,1998600.0
Earl Clark,2011,1898760.0
Austin Daye,2011,1803720.0
James Johnson,2011,1713600.0
Jrue Holiday,2011,1627920.0
Ty Lawson,2011,1546560.0
Jeff Teague,2011,1476840.0
Eric Maynor,2011,1417800.0
Darren Collison,2011,1361040.0
Omri Casspi,2011,1254480.0
Serge Ibaka,2011,1204200.0
BJ Mullens,2011,1204200.0
Rodrigue Beaubois,2011,1156080.0
Taj Gibson,2011,1117680.0
DeMarre Carroll,2011,1085400.0
Wayne Ellington,2011,1078800.0
Toney Douglas,2011,1071000.0
Louis Amundson,2011,2225000.0
DeJuan Blair,2011,918000.0
Sam Young,2011,886000.0
Jermaine Taylor,2011,780871.0
Jodie Meeks,2011,762195.0
Marcus Thornton,2011,762195.0
Derrick Brown,2011,762195.0
Danny Green,2011,94154.0
Jonas Jerebko,2011,762195.0
DaJuan Summers,2011,762195.0
Chase Budinger,2011,780871.0
AJ Price,2011,762195.0
Dante Cunningham,2011,762195.0
Patrick Mills,2011,937195.0
Jon Brockman,2011,1000000.0
Wesley Matthews,2011,5765000.0
Lester Hudson,2011,192791.0
Sundiata Gaines,2011,327296.0
Garrett Temple,2011,170373.0
John Wall,2011,5144280.0
Evan Turner,2011,4602720.0
Derrick Favors,2011,4133280.0
Nikola Pekovic,2011,4000000.0
Wesley Johnson,2011,3726600.0
Timofey Mozgov,2011,3567096.0
Tiago Splitter,2011,3400000.0
DeMarcus Cousins,2011,3374640.0
Ekpe Udoh,2011,3065040.0
Greg Monroe,2011,2798040.0
Al-Farouq Aminu,2011,2563320.0
Gordon Hayward,2011,2356320.0
Paul George,2011,2238360.0
Cole Aldrich,2011,2126520.0
Xavier Henry,2011,2020200.0
Ed Davis,2011,1919160.0
Patrick Patterson,2011,1823280.0
Larry Sanders,2011,1731960.0
Omer Asik,2011,1721000.0
Luke Babbitt,2011,1645440.0
Kevin Seraphin,2011,1563120.0
Eric Bledsoe,2011,1485000.0
Avery Bradley,2011,1418160.0
James Anderson,2011,1361400.0
Craig Brackins,2011,1306920.0
Elliot Williams,2011,1254720.0
Trevor Booker,2011,1204560.0
Damion James,2011,1156320.0
Dominique Jones,2011,1110120.0
Quincy Pondexter,2011,1073280.0
Jordan Crawford,2011,1042320.0
Greivis Vasquez,2011,1035960.0
Daniel Orton,2011,1028400.0
Christian Eyenga,2011,1020960.0
Lazar Hayward,2011,1020960.0
Solomon Alabi,2011,770000.0
Reggie Williams,2011,762195.0
Lance Stephenson,2011,750000.0
Hassan Whiteside,2011,730437.0
Alonzo Gee,2011,681492.0
Andy Rautins,2011,600000.0
Gary Neal,2011,525000.0
Samardo Samuels,2011,500000.0
Willie Warren,2011,500000.0
Gani Lawal,2011,473640.0
Garret Siler,2011,473640.0
Pape Sy,2011,473604.0
Ben Uzoh,2011,473604.0
Sherron Collins,2011,473604.0
Semih Erden,2011,473604.0
Luke Harangody,2011,473604.0
Manny Harris,2011,473604.0
Gary Forbes,2011,473604.0
Terrico White,2011,473604.0
Jeremy Lin,2011,473604.0
Devin Ebanks,2011,473604.0
Derrick Caracter,2011,473604.0
Ishmael Smith,2011,473604.0
Patrick Beverley,2011,473604.0
Dexter Pittman,2011,473604.0
Da'Sean Butler,2011,473604.0
Landry Fields,2011,473604.0
Armon Johnson,2011,473604.0
Pooh Jeter,2011,473604.0
Jeremy Evans,2011,473604.0
Hamady N'Diaye,2011,473604.0
Jeff Adrien,2011,342666.0
Zabian Dowdell,2011,242374.0
Chris Johnson,2011,164368.0
Darington Hobson,2011,103078.0
Mustafa Shakur,2011,89670.0
Matt Janning,2011,58504.0
Larry Owens,2011,55718.0
Kevin Garnett,2012,21247044.0
Juwan Howard,2012,1352181.0
Antonio McDyess,2012,2640000.0
Ray Allen,2012,10000000.0
Jason Kidd,2012,10121000.0
Steve Nash,2012,11689062.0
Marcus Camby,2012,11227250.0
Jermaine O'Neal,2012,6226200.0
Erick Dampier,2012,850522.0
Jerry Stackhouse,2012,1352181.0
Elton Brand,2012,17059727.0
Mike Bibby,2012,1352181.0
Derek Fisher,2012,3400000.0
Baron Davis,2012,15252181.0
Antawn Jamison,2012,15076715.0
Lamar Odom,2012,8900000.0
Vince Carter,2012,21300000.0
Richard Hamilton,2012,17500000.0
Larry Hughes,2012,414443.0
Andre Miller,2012,7807728.0
Dirk Nowitzki,2012,19092873.0
Shawn Marion,2012,8022449.0
Paul Pierce,2012,15333334.0
Jason Terry,2012,11158000.0
Corey Maggette,2012,10262069.0
Metta World Peace,2012,6790640.0
James Posey,2012,7595600.0
Jeff Foster,2012,3000000.0
Brian Skinner,2012,65446.0
Al Harrington,2012,6226200.0
Kobe Bryant,2012,25244493.0
Grant Hill,2012,6500000.0
Tracy McGrady,2012,1352181.0
Tim Duncan,2012,21164619.0
Brad Miller,2012,4752000.0
Ben Wallace,2012,2246400.0
Rashard Lewis,2012,21136631.0
Kurt Thomas,2012,1352181.0
Kenyon Martin,2012,2500000.0
Tony Battie,2012,1352181.0
Mike Miller,2012,5400000.0
Chauncey Billups,2012,14200000.0
Jamal Crawford,2012,5000000.0
Joel Przybilla,2012,1145027.0
Keyon Dooling,2012,2246400.0
Anthony Carter,2012,1352181.0
Hidayet Turkoglu,2012,11015850.0
Quentin Richardson,2012,2446600.0
Jamaal Magloire,2012,1352181.0
DeShawn Stevenson,2012,2500000.0
Nazr Mohammed,2012,3750000.0
Stephen Jackson,2012,9256500.0
Eduardo Najera,2012,2750000.0
Brian Cardinal,2012,1352181.0
Eddie House,2012,1352181.0
Michael Redd,2012,1308506.0
Kwame Brown,2012,6750000.0
Tyson Chandler,2012,13107837.0
Pau Gasol,2012,18714150.0
Eddy Curry,2012,1229255.0
Jason Richardson,2012,5395000.0
Shane Battier,2012,3000000.0
DeSagana Diop,2012,6925400.0
Joe Johnson,2012,18038573.0
Vladimir Radmanovic,2012,1352181.0
Richard Jefferson,2012,9282000.0
Troy Murphy,2012,1352181.0
Jason Collins,2012,1352181.0
Zach Randolph,2012,15200000.0
Brendan Haywood,2012,7624500.0
Gerald Wallace,2012,9500000.0
Samuel Dalembert,2012,7000000.0
Jamaal Tinsley,2012,1229255.0
Tony Parker,2012,12500000.0
Raja Bell,2012,3240000.0
Brian Scalabrine,2012,1352181.0
Gilbert Arenas,2012,19269307.0
Maurice Evans,2012,1223166.0
Earl Watson,2012,2000000.0
Bobby Simmons,2012,594836.0
Chris Andersen,2012,4234000.0
Charlie Bell,2012,4099920.0
Mike Dunleavy,2012,3750000.0
Drew Gooden,2012,6226200.0
Nen<U+00A8><U+00BA>,2012,13000000.0
Chris Wilcox,2012,3000000.0
Amare Stoudemire,2012,18217705.0
Caron Butler,2012,8000000.0
Jared Jeffries,2012,1229255.0
Manu Ginobili,2012,12981038.0
Mehmet Okur,2012,10890000.0
Tayshaun Prince,2012,6292135.0
John Salmons,2012,8500000.0
Mike James,2012,277566.0
Roger Mason,2012,1146337.0
Carlos Boozer,2012,13500000.0
Jannero Pargo,2012,1223166.0
Rasual Butler,2012,1229255.0
Reggie Evans,2012,1229255.0
LeBron James,2012,16022500.0
Darko Milicic,2012,4776500.0
Carmelo Anthony,2012,18518574.0
Chris Bosh,2012,16022500.0
Dwyane Wade,2012,15691000.0
Chris Kaman,2012,14030000.0
Kirk Hinrich,2012,8100000.0
TJ Ford,2012,1146337.0
Nick Collison,2012,3272997.0
Mickael Pietrus,2012,6523166.0
Luke Ridnour,2012,3680000.0
David West,2012,10000000.0
Aleksandar Pavlovic,2012,1223166.0
Dahntay Jones,2012,2700000.0
Boris Diaw,2012,9000000.0
Travis Outlaw,2012,7000000.0
Brian Cook,2012,1223166.0
Kendrick Perkins,2012,7123626.0
Leandro Barbosa,2012,7600000.0
Josh Howard,2012,2150000.0
Jason Kapono,2012,1223166.0
Marquis Daniels,2012,1223166.0
Francisco Elson,2012,305792.0
James Jones,2012,1500000.0
Luke Walton,2012,5680000.0
Udonis Haslem,2012,3780000.0
Keith Bogans,2012,848266.0
Zaza Pachulia,2012,4750000.0
Kyle Korver,2012,5000000.0
Willie Green,2012,1223166.0
Maurice Williams,2012,8500000.0
Steve Blake,2012,4000000.0
Matt Carroll,2012,3900000.0
Dwight Howard,2012,18091770.0
Emeka Okafor,2012,12541812.0
Ben Gordon,2012,11600000.0
Shaun Livingston,2012,3500000.0
Devin Harris,2012,9319000.0
Andres Nocioni,2012,6650000.0
Josh Childress,2012,6000000.0
Luol Deng,2012,12325000.0
Andre Iguodala,2012,13531750.0
Andris Biedrins,2012,9000000.0
Sebastian Telfair,2012,1500000.0
Kris Humphries,2012,8000000.0
Al Jefferson,2012,14000000.0
Josh Smith,2012,12400000.0
JR Smith,2012,2382353.0
Dorell Wright,2012,3823000.0
Jameer Nelson,2012,7800000.0
Delonte West,2012,1146337.0
Tony Allen,2012,3150000.0
Carlos Delfino,2012,3500000.0
Kevin Martin,2012,11519840.0
Beno Udrih,2012,6925400.0
Anderson Varejao,2012,7700000.0
Matt Barnes,2012,1906200.0
Josh Davis,2012,314041.0
Royal Ivey,2012,1200000.0
Chris Duhon,2012,3500000.0
Andre Emmett,2012,61433.0
Trevor Ariza,2012,6790640.0
Damien Wilkins,2012,1146337.0
Matt Bonner,2012,3315000.0
Andrew Bogut,2012,12000000.0
Marvin Williams,2012,7500000.0
Deron Williams,2012,16359805.0
Chris Paul,2012,16359805.0
Raymond Felton,2012,7560000.0
Martell Webster,2012,5256000.0
Charlie Villanueva,2012,7540000.0
Jose Calderon,2012,9780992.0
Channing Frye,2012,5600000.0
Ike Diogu,2012,64028.0
Andrew Bynum,2012,14900000.0
Danny Granger,2012,12015904.0
Gerald Green,2012,516999.0
Hakim Warrick,2012,4000000.0
Nate Robinson,2012,5483307.0
Jarrett Jack,2012,5000000.0
Francisco Garcia,2012,5800000.0
Johan Petro,2012,3250000.0
Jason Maxiell,2012,5000000.0
Linas Kleiza,2012,4605000.0
David Lee,2012,11610000.0
Louis Williams,2012,5176000.0
Monta Ellis,2012,11000000.0
Ryan Gomes,2012,4000000.0
Amir Johnson,2012,5500000.0
Von Wafer,2012,992680.0
Earl Barron,2012,185588.0
Ersan Ilyasova,2012,2541000.0
Brandon Bass,2012,4250000.0
Ronnie Price,2012,1069509.0
CJ Miles,2012,3700000.0
Andray Blatche,2012,6442083.0
John Lucas,2012,915852.0
Andrea Bargnani,2012,9250000.0
Anthony Parker,2012,2250000.0
LaMarcus Aldridge,2012,12372000.0
Tyrus Thomas,2012,7305765.0
Shelden Williams,2012,992680.0
Brandon Roy,2012,16032144.0
Randy Foye,2012,4250000.0
Rudy Gay,2012,15032144.0
JJ Redick,2012,6750000.0
Thabo Sefolosha,2012,3300000.0
Ronnie Brewer,2012,4710000.0
Shawne Williams,2012,3000000.0
Renaldo Balkman,2012,1675000.0
Rajon Rondo,2012,10045455.0
Kyle Lowry,2012,5750000.0
Shannon Brown,2012,3500000.0
Jordan Farmar,2012,4000000.0
Solomon Jones,2012,440353.0
Chuck Hayes,2012,5250000.0
Ronny Turiaf,2012,4360000.0
Paul Millsap,2012,8103435.0
Steve Novak,2012,992680.0
Ryan Hollins,2012,2483333.0
Daniel Gibson,2012,4403834.0
Jose Juan Barea,2012,4300000.0
Craig Smith,2012,992680.0
Greg Oden,2012,1500000.0
Kevin Durant,2012,15506632.0
Al Horford,2012,12000000.0
Mike Conley,2012,6611571.0
Luis Scola,2012,8591793.0
Yi Jianlian,2012,827197.0
Corey Brewer,2012,3059000.0
Brandan Wright,2012,915852.0
Joakim Noah,2012,12000000.0
Spencer Hawes,2012,4051024.0
Thaddeus Young,2012,7478261.0
